plot_id,species,value,rel_cover_stratum,stratum,stratum_cover,association
1493,alnus incana ssp. tenuifolia,20,22.22,shrub,90,Alnus incana - Salix drummondiana Wet Shrubland
1493,salix monticola,20,22.22,shrub,90,Alnus incana - Salix drummondiana Wet Shrubland
1493,phleum pratense,10,100,herbaceous,10,Alnus incana - Salix drummondiana Wet Shrubland
1493,mesic graminoid,5,50,shrub,,Alnus incana - Salix drummondiana Wet Shrubland
1494,mesic shrub,85,77.265,tree,,Populus angustifolia - Picea pungens / Alnus incana Riparian Woodland
1494,populus angustifolia,51,68.92,tree,74,Populus angustifolia - Picea pungens / Alnus incana Riparian Woodland
1494,cornus sericea ssp. sericea,50,45.45,shrub,110,Populus angustifolia - Picea pungens / Alnus incana Riparian Woodland
1494,alnus incana ssp. tenuifolia,40,36.36,shrub,110,Populus angustifolia - Picea pungens / Alnus incana Riparian Woodland
1494,picea pungens,23,31.08,tree,74,Populus angustifolia - Picea pungens / Alnus incana Riparian Woodland
1494,amelanchier alnifolia var. utahensis,10,9.09,shrub,110,Populus angustifolia - Picea pungens / Alnus incana Riparian Woodland
1494,symphoricarpos rotundifolius,10,9.09,shrub,110,Populus angustifolia - Picea pungens / Alnus incana Riparian Woodland
1495,salix wolfii var. wolfii,60,100,shrub,60,Salix wolfii / Mesic Forbs Wet Shrubland
1495,mesic shrub,30,50,shrub,,Salix wolfii / Mesic Forbs Wet Shrubland
1495,caltha chionophila,20,66.67,herbaceous,30,Salix wolfii / Mesic Forbs Wet Shrubland
1495,carex aquatilis,10,33.33,herbaceous,30,Salix wolfii / Mesic Forbs Wet Shrubland
1495,carex spp.,10,33.33,shrub,,Salix wolfii / Mesic Forbs Wet Shrubland
1495,mesic forb,10,33.335,shrub,,Salix wolfii / Mesic Forbs Wet Shrubland
1495,mesic graminoid,5,16.665,shrub,,Salix wolfii / Mesic Forbs Wet Shrubland
1496,mesic graminoid,45,52.93,herbaceous,,Glyceria borealis Marsh
1496,carex spp.,10,11.76,herbaceous,,Glyceria borealis Marsh
1496,carex utriculata,10,11.76,herbaceous,85,Glyceria borealis Marsh
1496,eleocharis palustris,10,11.76,herbaceous,85,Glyceria borealis Marsh
1496,eleocharis spp.,10,11.76,herbaceous,,Glyceria borealis Marsh
1496,mesic forb,7.5,8.825,herbaceous,,Glyceria borealis Marsh
1497,carex spp.,80,100,herbaceous,,Dryas octopetala - Carex spp. Alpine Dwarf-shrub Meadow
1497,mesic graminoid,60,75,herbaceous,,Dryas octopetala - Carex spp. Alpine Dwarf-shrub Meadow
1497,carex aquatilis,40,50,herbaceous,80,Dryas octopetala - Carex spp. Alpine Dwarf-shrub Meadow
1497,carex utriculata,40,50,herbaceous,80,Dryas octopetala - Carex spp. Alpine Dwarf-shrub Meadow
1498,salix lutea,44,68.75,shrub,64,Carex utriculata Marsh
1498,mesic shrub,42,65.615,shrub,,Carex utriculata Marsh
1498,mesic graminoid,34.5,73.405,shrub,,Carex utriculata Marsh
1498,carex spp.,25,53.19,shrub,,Carex utriculata Marsh
1498,carex utriculata,25,53.19,herbaceous,47,Carex utriculata Marsh
1498,calamagrostis canadensis,22,46.81,herbaceous,47,Carex utriculata Marsh
1498,dasiphora fruticosa,10,15.62,shrub,64,Carex utriculata Marsh
1498,salix lasiandra var. caudata,10,15.62,shrub,64,Carex utriculata Marsh
1499,cornus sericea ssp. sericea,30,96.77,shrub,31,Cornus sericea Rocky Mountain Wet Shrubland
1499,mesic shrub,16,51.615,tree,,Cornus sericea Rocky Mountain Wet Shrubland
1499,picea pungens,10,31.25,tree,32,Cornus sericea Rocky Mountain Wet Shrubland
1499,populus angustifolia,10,31.25,tree,32,Cornus sericea Rocky Mountain Wet Shrubland
1499,pseudotsuga menziesii var. glauca,10,31.25,tree,32,Cornus sericea Rocky Mountain Wet Shrubland
1499,acer glabrum var. glabrum,1,3.12,tree,32,Cornus sericea Rocky Mountain Wet Shrubland
1499,populus tremuloides,1,3.12,tree,32,Cornus sericea Rocky Mountain Wet Shrubland
1499,salix drummondiana,1,3.23,shrub,31,Cornus sericea Rocky Mountain Wet Shrubland
1500,cornus sericea ssp. sericea,40,57.14,shrub,70,Populus angustifolia / Cornus sericea Riparian Woodland
1500,mesic shrub,30,42.86,tree,,Populus angustifolia / Cornus sericea Riparian Woodland
1500,populus angustifolia,15,37.5,tree,40,Populus angustifolia / Cornus sericea Riparian Woodland
1500,lonicera involucrata,10,14.29,shrub,70,Populus angustifolia / Cornus sericea Riparian Woodland
1502,mesic shrub,49.5,70.11,tree,,Pinus contorta / Rock Woodland
1502,alnus incana ssp. tenuifolia,23.4,33.14,shrub,70.6,Pinus contorta / Rock Woodland
1502,salix monticola,19.6,27.76,shrub,70.6,Pinus contorta / Rock Woodland
1502,salix drummondiana,18.2,25.78,shrub,70.6,Pinus contorta / Rock Woodland
1502,pinus contorta var. latifolia,14.4,61.54,tree,23.4,Pinus contorta / Rock Woodland
1503,salix monticola,20,100,shrub,20,Salix monticola / Mesic Forbs Wet Shrubland
1503,mertensia ciliata var. ciliata,10,100,herbaceous,10,Salix monticola / Mesic Forbs Wet Shrubland
1503,mesic shrub,10,50,shrub,,Salix monticola / Mesic Forbs Wet Shrubland
1503,mesic forb,5,50,shrub,,Salix monticola / Mesic Forbs Wet Shrubland
1504,mesic shrub,50,71.43,tree,,Betula occidentalis / Cornus sericea Wet Shrubland
1504,salix exigua,40,57.14,shrub,70,Betula occidentalis / Cornus sericea Wet Shrubland
1504,cornus sericea ssp. sericea,30,42.86,shrub,70,Betula occidentalis / Cornus sericea Wet Shrubland
1504,betula occidentalis,3,100,tree,3,Betula occidentalis / Cornus sericea Wet Shrubland
1505,cornus sericea ssp. sericea,40,66.67,shrub,60,Populus angustifolia / Cornus sericea Riparian Woodland
1505,mesic shrub,40,66.665,tree,,Populus angustifolia / Cornus sericea Riparian Woodland
1505,alnus incana ssp. tenuifolia,20,33.33,shrub,60,Populus angustifolia / Cornus sericea Riparian Woodland
1505,populus angustifolia,20,66.67,tree,30,Populus angustifolia / Cornus sericea Riparian Woodland
1505,populus tremuloides,10,33.33,tree,30,Populus angustifolia / Cornus sericea Riparian Woodland
1506,betula occidentalis,85,76.58,tree,111,Betula occidentalis Wet Shrubland
1506,populus deltoides,15,13.51,tree,111,Betula occidentalis Wet Shrubland
1506,pinus ponderosa var. scopulorum,11,9.91,tree,111,Betula occidentalis Wet Shrubland
1507,mertensia ciliata var. ciliata,85,73.91,herbaceous,115,Deschampsia cespitosa - Mertensia ciliata Wet Meadow
1507,mesic forb,72.5,63.045,herbaceous,,Deschampsia cespitosa - Mertensia ciliata Wet Meadow
1508,mesic shrub,58.2,64.095,tree,,Corylus cornuta Wet Shrubland
1508,pseudotsuga menziesii var. glauca,19.2,50.26,tree,38.2,Corylus cornuta Wet Shrubland
1508,acer glabrum var. glabrum,19,49.74,tree,38.2,Corylus cornuta Wet Shrubland
1509,populus tremuloides,90,98.9,tree,91,Populus tremuloides / Rosa woodsii Riparian Forest
1509,rosa woodsii,17,58.62,herbaceous,29,Populus tremuloides / Rosa woodsii Riparian Forest
1509,equisetum arvense,12,41.38,herbaceous,29,Populus tremuloides / Rosa woodsii Riparian Forest
1509,lonicera involucrata,10,23.26,shrub,43,Populus tremuloides / Rosa woodsii Riparian Forest
1509,mesic forb,6,20.69,tree,,Populus tremuloides / Rosa woodsii Riparian Forest
1509,mesic shrub,5,11.63,tree,,Populus tremuloides / Rosa woodsii Riparian Forest
1510,mesic forb,72.75,86.815,shrub,,Alnus incana / Mesic Forbs Wet Shrubland
1510,alnus incana ssp. tenuifolia,70.5,76.22,shrub,92.5,Alnus incana / Mesic Forbs Wet Shrubland
1510,mesic shrub,50.95,55.08,shrub,,Alnus incana / Mesic Forbs Wet Shrubland
1510,heracleum maximum,22.1,26.37,herbaceous,83.8,Alnus incana / Mesic Forbs Wet Shrubland
1510,mertensia ciliata var. ciliata,20.1,23.99,herbaceous,83.8,Alnus incana / Mesic Forbs Wet Shrubland
1510,salix monticola,15.7,16.97,shrub,92.5,Alnus incana / Mesic Forbs Wet Shrubland
1512,symphoricarpos occidentalis,41.2,100,shrub,41.2,Populus deltoides / Symphoricarpos occidentalis Floodplain Woodland
1512,pascopyrum smithii,32.8,100,herbaceous,32.8,Populus deltoides / Symphoricarpos occidentalis Floodplain Woodland
1512,mesic shrub,20.6,50,tree,,Populus deltoides / Symphoricarpos occidentalis Floodplain Woodland
1512,mesic graminoid,16.4,50,tree,,Populus deltoides / Symphoricarpos occidentalis Floodplain Woodland
1512,populus deltoides,7.8,100,tree,7.8,Populus deltoides / Symphoricarpos occidentalis Floodplain Woodland
1513,populus angustifolia,70,100,tree,70,Populus angustifolia Sand Dune Riparian Forest
1513,mesic graminoid,30,50.005,tree,,Populus angustifolia Sand Dune Riparian Forest
1513,mesic shrub,26.5,44.175,tree,,Populus angustifolia Sand Dune Riparian Forest
1513,agrostis stolonifera,20,33.33,herbaceous,60,Populus angustifolia Sand Dune Riparian Forest
1513,clematis ligusticifolia,20,33.33,herbaceous,60,Populus angustifolia Sand Dune Riparian Forest
1513,shepherdia argentea,13,21.67,shrub,60,Populus angustifolia Sand Dune Riparian Forest
1513,alnus incana ssp. tenuifolia,10,16.67,shrub,60,Populus angustifolia Sand Dune Riparian Forest
1513,distichlis stricta,10,16.67,herbaceous,60,Populus angustifolia Sand Dune Riparian Forest
1513,poa pratensis,10,16.67,herbaceous,60,Populus angustifolia Sand Dune Riparian Forest
1513,salix ligulifolia,10,16.67,shrub,60,Populus angustifolia Sand Dune Riparian Forest
1514,populus angustifolia,10,66.67,tree,15,Populus angustifolia / Salix drummondiana - Acer glabrum Riparian Woodland
1514,salix drummondiana,10,40,shrub,25,Populus angustifolia / Salix drummondiana - Acer glabrum Riparian Woodland
1514,mesic shrub,5,20,tree,,Populus angustifolia / Salix drummondiana - Acer glabrum Riparian Woodland
1515,carex spp.,70,87.5,herbaceous,,Dryas octopetala - Carex spp. Alpine Dwarf-shrub Meadow
1515,mesic graminoid,40,50,herbaceous,,Dryas octopetala - Carex spp. Alpine Dwarf-shrub Meadow
1515,carex myosuroides,10,12.5,herbaceous,80,Dryas octopetala - Carex spp. Alpine Dwarf-shrub Meadow
1515,thalictrum alpinum,10,12.5,herbaceous,80,Dryas octopetala - Carex spp. Alpine Dwarf-shrub Meadow
1515,mesic forb,5,6.25,herbaceous,,Dryas octopetala - Carex spp. Alpine Dwarf-shrub Meadow
1516,mesic forb,75,65.225,shrub,,Salix brachycarpa / Mesic Forbs Wet Shrubland
1516,mesic shrub,50,62.5,shrub,,Salix brachycarpa / Mesic Forbs Wet Shrubland
1516,salix brachycarpa var. brachycarpa,40,50,shrub,80,Salix brachycarpa / Mesic Forbs Wet Shrubland
1516,caltha chionophila,30,26.09,herbaceous,115,Salix brachycarpa / Mesic Forbs Wet Shrubland
1516,salix planifolia,30,37.5,shrub,80,Salix brachycarpa / Mesic Forbs Wet Shrubland
1516,deschampsia cespitosa,25,21.74,herbaceous,115,Salix brachycarpa / Mesic Forbs Wet Shrubland
1516,senecio triangularis,20,17.39,herbaceous,115,Salix brachycarpa / Mesic Forbs Wet Shrubland
1516,mesic graminoid,12.5,10.87,shrub,,Salix brachycarpa / Mesic Forbs Wet Shrubland
1517,populus angustifolia,25,53.19,tree,47,Populus angustifolia / Alnus incana Riparian Woodland
1517,alnus incana ssp. tenuifolia,12,66.67,shrub,18,Populus angustifolia / Alnus incana Riparian Woodland
1517,mesic shrub,12,66.665,tree,,Populus angustifolia / Alnus incana Riparian Woodland
1517,betula occidentalis,10,21.28,tree,47,Populus angustifolia / Alnus incana Riparian Woodland
1517,picea pungens,7,14.89,tree,47,Populus angustifolia / Alnus incana Riparian Woodland
1517,cornus sericea ssp. sericea,6,33.33,shrub,18,Populus angustifolia / Alnus incana Riparian Woodland
1517,pseudotsuga menziesii var. glauca,5,10.64,tree,47,Populus angustifolia / Alnus incana Riparian Woodland
1518,pseudotsuga menziesii var. glauca,50,75.76,tree,66,Pseudotsuga menziesii / Betula occidentalis Riparian Woodland
1518,alnus incana ssp. tenuifolia,44,48.89,shrub,90,Pseudotsuga menziesii / Betula occidentalis Riparian Woodland
1518,mesic shrub,35,38.885,tree,,Pseudotsuga menziesii / Betula occidentalis Riparian Woodland
1518,betula occidentalis,16,24.24,tree,66,Pseudotsuga menziesii / Betula occidentalis Riparian Woodland
1518,equisetum arvense,15,55.56,herbaceous,27,Pseudotsuga menziesii / Betula occidentalis Riparian Woodland
1518,salix lutea,13,14.44,shrub,90,Pseudotsuga menziesii / Betula occidentalis Riparian Woodland
1518,mesic forb,7.5,27.78,tree,,Pseudotsuga menziesii / Betula occidentalis Riparian Woodland
1519,mesic shrub,55,64.71,shrub,,Alnus incana / Mesic Graminoids Wet Shrubland
1519,alnus incana ssp. tenuifolia,40,47.06,shrub,85,Alnus incana / Mesic Graminoids Wet Shrubland
1519,mesic graminoid,17.5,35,shrub,,Alnus incana / Mesic Graminoids Wet Shrubland
1519,juncus arcticus var. balticus,15,30,herbaceous,50,Alnus incana / Mesic Graminoids Wet Shrubland
1519,juncus spp.,15,30,shrub,,Alnus incana / Mesic Graminoids Wet Shrubland
1519,salix bebbiana,15,17.65,shrub,85,Alnus incana / Mesic Graminoids Wet Shrubland
1519,salix drummondiana,15,17.65,shrub,85,Alnus incana / Mesic Graminoids Wet Shrubland
1519,mesic forb,10,20,shrub,,Alnus incana / Mesic Graminoids Wet Shrubland
1519,poa pratensis,10,20,herbaceous,50,Alnus incana / Mesic Graminoids Wet Shrubland
1519,rosa woodsii,10,20,herbaceous,50,Alnus incana / Mesic Graminoids Wet Shrubland
1519,taraxacum officinale,10,20,herbaceous,50,Alnus incana / Mesic Graminoids Wet Shrubland
1519,ribes inerme,5,5.88,shrub,85,Alnus incana / Mesic Graminoids Wet Shrubland
1520,alnus incana ssp. tenuifolia,38,76,shrub,50,Alnus incana / Mesic Graminoids Wet Shrubland
1520,mesic shrub,30,60,shrub,,Alnus incana / Mesic Graminoids Wet Shrubland
1520,mesic graminoid,18.5,37.755,shrub,,Alnus incana / Mesic Graminoids Wet Shrubland
1520,mesic forb,17,34.695,shrub,,Alnus incana / Mesic Graminoids Wet Shrubland
1520,calamagrostis canadensis,13,26.53,herbaceous,49,Alnus incana / Mesic Graminoids Wet Shrubland
1520,poa pratensis,12,24.49,herbaceous,49,Alnus incana / Mesic Graminoids Wet Shrubland
1520,salix bebbiana,11,22,shrub,50,Alnus incana / Mesic Graminoids Wet Shrubland
1520,taraxacum officinale,10,20.41,herbaceous,49,Alnus incana / Mesic Graminoids Wet Shrubland
1521,mesic shrub,60,66.665,shrub,,Salix drummondiana / Carex utriculata Wet Shrubland
1521,salix drummondiana,60,66.67,shrub,90,Salix drummondiana / Carex utriculata Wet Shrubland
1521,carex spp.,35,100,shrub,,Salix drummondiana / Carex utriculata Wet Shrubland
1521,salix monticola,30,33.33,shrub,90,Salix drummondiana / Carex utriculata Wet Shrubland
1521,carex utriculata,25,71.43,herbaceous,35,Salix drummondiana / Carex utriculata Wet Shrubland
1521,mesic graminoid,22.5,64.285,shrub,,Salix drummondiana / Carex utriculata Wet Shrubland
1522,salix exigua,50,90.91,shrub,55,Salix exigua / Gravel Bar Wet Shrubland
1522,mesic shrub,25,45.455,shrub,,Salix exigua / Gravel Bar Wet Shrubland
1523,mesic forb,71,71.715,tree,,Abies lasiocarpa / Pedicularis racemosa Forest
1523,micranthes odontoloma,56,56.57,herbaceous,99,Abies lasiocarpa / Pedicularis racemosa Forest
1523,senecio triangularis,43,43.43,herbaceous,99,Abies lasiocarpa / Pedicularis racemosa Forest
1523,abies lasiocarpa,21,84,tree,25,Abies lasiocarpa / Pedicularis racemosa Forest
1524,alnus incana ssp. tenuifolia,49,66.22,shrub,74,Populus angustifolia / Alnus incana Riparian Woodland
1524,populus angustifolia,44,81.48,tree,54,Populus angustifolia / Alnus incana Riparian Woodland
1524,mesic shrub,24.5,33.11,tree,,Populus angustifolia / Alnus incana Riparian Woodland
1524,betula occidentalis,10,18.52,tree,54,Populus angustifolia / Alnus incana Riparian Woodland
1526,salix geyeriana,90,90,shrub,100,Salix geyeriana / Carex utriculata Wet Shrubland
1526,carex spp.,75,75,shrub,,Salix geyeriana / Carex utriculata Wet Shrubland
1526,carex utriculata,75,75,herbaceous,100,Salix geyeriana / Carex utriculata Wet Shrubland
1526,mesic graminoid,62.5,62.5,shrub,,Salix geyeriana / Carex utriculata Wet Shrubland
1526,mesic shrub,55,55,shrub,,Salix geyeriana / Carex utriculata Wet Shrubland
1526,calamagrostis canadensis,15,15,herbaceous,100,Salix geyeriana / Carex utriculata Wet Shrubland
1526,phleum pratense,10,10,herbaceous,100,Salix geyeriana / Carex utriculata Wet Shrubland
1526,salix monticola,10,10,shrub,100,Salix geyeriana / Carex utriculata Wet Shrubland
1528,salix drummondiana,90,81.82,shrub,110,Abies lasiocarpa - Picea engelmannii / Salix drummondiana Riparian Forest
1528,mesic shrub,65,59.09,tree,,Abies lasiocarpa - Picea engelmannii / Salix drummondiana Riparian Forest
1528,picea engelmannii var. engelmannii,33,82.5,tree,40,Abies lasiocarpa - Picea engelmannii / Salix drummondiana Riparian Forest
1528,salix monticola,20,18.18,shrub,110,Abies lasiocarpa - Picea engelmannii / Salix drummondiana Riparian Forest
1529,mesic graminoid,47.4,69.705,shrub,,Carex utriculata Marsh
1529,carex spp.,41.2,60.59,shrub,,Carex utriculata Marsh
1529,carex utriculata,41.2,60.59,herbaceous,68,Carex utriculata Marsh
1529,salix lutea,34.4,57.33,shrub,60,Carex utriculata Marsh
1529,mesic shrub,30.1,50.165,shrub,,Carex utriculata Marsh
1529,calamagrostis canadensis,26.8,39.41,herbaceous,68,Carex utriculata Marsh
1529,salix monticola,12.9,21.5,shrub,60,Carex utriculata Marsh
1530,salix drummondiana,60,66.67,shrub,90,Salix drummondiana / Mesic Forbs Wet Shrubland
1530,mesic shrub,40,44.445,shrub,,Salix drummondiana / Mesic Forbs Wet Shrubland
1530,alnus incana ssp. tenuifolia,10,11.11,shrub,90,Salix drummondiana / Mesic Forbs Wet Shrubland
1530,mesic forb,10,50,shrub,,Salix drummondiana / Mesic Forbs Wet Shrubland
1531,mesic shrub,102,75,shrub,,Salix geyeriana / Mesic Graminoids Wet Shrubland
1531,salix geyeriana,68,50,shrub,136,Salix geyeriana / Mesic Graminoids Wet Shrubland
1531,salix monticola,68,50,shrub,136,Salix geyeriana / Mesic Graminoids Wet Shrubland
1531,agrostis stolonifera,52,75.36,herbaceous,69,Salix geyeriana / Mesic Graminoids Wet Shrubland
1531,mesic graminoid,43,62.32,shrub,,Salix geyeriana / Mesic Graminoids Wet Shrubland
1531,poa pratensis,17,24.64,herbaceous,69,Salix geyeriana / Mesic Graminoids Wet Shrubland
1532,salix monticola,60,75,shrub,80,Salix monticola / Mesic Forbs Wet Shrubland
1532,mesic shrub,45,56.25,shrub,,Salix monticola / Mesic Forbs Wet Shrubland
1532,lonicera involucrata,15,18.75,shrub,80,Salix monticola / Mesic Forbs Wet Shrubland
1532,maianthemum stellatum,10,100,herbaceous,10,Salix monticola / Mesic Forbs Wet Shrubland
1532,mesic forb,5,50,shrub,,Salix monticola / Mesic Forbs Wet Shrubland
1533,carex spp.,70,87.5,herbaceous,,Dryas octopetala - Carex spp. Alpine Dwarf-shrub Meadow
1533,mesic graminoid,40,50,herbaceous,,Dryas octopetala - Carex spp. Alpine Dwarf-shrub Meadow
1533,carex myosuroides,10,12.5,herbaceous,80,Dryas octopetala - Carex spp. Alpine Dwarf-shrub Meadow
1533,thalictrum alpinum,10,12.5,herbaceous,80,Dryas octopetala - Carex spp. Alpine Dwarf-shrub Meadow
1533,mesic forb,5,6.25,herbaceous,,Dryas octopetala - Carex spp. Alpine Dwarf-shrub Meadow
1534,mesic forb,60,60,tree,,Picea pungens / Alnus incana Riparian Woodland
1534,mesic shrub,60,66.66,tree,,Picea pungens / Alnus incana Riparian Woodland
1534,salix drummondiana,40,44.44,shrub,90,Picea pungens / Alnus incana Riparian Woodland
1534,alnus incana ssp. tenuifolia,20,22.22,shrub,90,Picea pungens / Alnus incana Riparian Woodland
1534,calamagrostis canadensis,20,20,herbaceous,100,Picea pungens / Alnus incana Riparian Woodland
1534,lonicera involucrata,20,22.22,shrub,90,Picea pungens / Alnus incana Riparian Woodland
1534,maianthemum stellatum,20,20,herbaceous,100,Picea pungens / Alnus incana Riparian Woodland
1534,achillea millefolium,10,10,herbaceous,100,Picea pungens / Alnus incana Riparian Woodland
1534,equisetum arvense,10,10,herbaceous,100,Picea pungens / Alnus incana Riparian Woodland
1534,geranium richardsonii,10,10,herbaceous,100,Picea pungens / Alnus incana Riparian Woodland
1534,geum macrophyllum var. perincisum,10,10,herbaceous,100,Picea pungens / Alnus incana Riparian Woodland
1534,mesic graminoid,10,10,tree,,Picea pungens / Alnus incana Riparian Woodland
